Iteration,wt,bias,mse_loss
18572,-4.568228,33.581856,1.4696692
18573,-4.568228,33.581856,1.4696692
18574,-4.568228,33.581856,1.4696692
18575,-4.568228,33.581856,1.4696692
18576,-4.568228,33.581856,1.4696692
18577,-4.568228,33.581856,1.4696692
18578,-4.568228,33.581856,1.4696692
18579,-4.568228,33.581856,1.4696692
18580,-4.568228,33.581856,1.4696692
18581,-4.568228,33.581856,1.4696692
18582,-4.568228,33.581856,1.4696692
18583,-4.568228,33.581856,1.4696692
18584,-4.568228,33.581856,1.4696692
18585,-4.568228,33.581856,1.4696692
18586,-4.568228,33.581856,1.4696692
18587,-4.568228,33.581856,1.4696692
18588,-4.568228,33.581856,1.4696692
18589,-4.568228,33.581856,1.4696692
18590,-4.568228,33.581856,1.4696692
18591,-4.568228,33.581856,1.4696692
18592,-4.568228,33.581856,1.4696692
18593,-4.568228,33.581856,1.4696692
18594,-4.568228,33.581856,1.4696692
18595,-4.568228,33.581856,1.4696692
18596,-4.568228,33.581856,1.4696692
18597,-4.568228,33.581856,1.4696692
18598,-4.568228,33.581856,1.4696692
18599,-4.568228,33.581856,1.4696692
18600,-4.568228,33.581856,1.4696692
18601,-4.568228,33.581856,1.4696692
18602,-4.568228,33.581856,1.4696692
18603,-4.568228,33.581856,1.4696692
18604,-4.568228,33.581856,1.4696692
18605,-4.568228,33.581856,1.4696692
18606,-4.568228,33.581856,1.4696692
18607,-4.568228,33.581856,1.4696692
18608,-4.568228,33.581856,1.4696692
18609,-4.568228,33.581856,1.4696692
18610,-4.568228,33.581856,1.4696692
18611,-4.568228,33.581856,1.4696692
18612,-4.568228,33.581856,1.4696692
18613,-4.568228,33.581856,1.4696692
18614,-4.568228,33.581856,1.4696692
18615,-4.568228,33.581856,1.4696692
18616,-4.568228,33.581856,1.4696692
18617,-4.568228,33.581856,1.4696692
18618,-4.568228,33.581856,1.4696692
18619,-4.568228,33.581856,1.4696692
18620,-4.568228,33.581856,1.4696692
18621,-4.568228,33.581856,1.4696692
18622,-4.568228,33.581856,1.4696692
18623,-4.568228,33.581856,1.4696692
18624,-4.568228,33.581856,1.4696692
18625,-4.568228,33.581856,1.4696692
18626,-4.568228,33.581856,1.4696692
18627,-4.568228,33.581856,1.4696692
18628,-4.568228,33.581856,1.4696692
18629,-4.568228,33.581856,1.4696692
18630,-4.568228,33.581856,1.4696692
18631,-4.568228,33.581856,1.4696692
18632,-4.568228,33.581856,1.4696692
18633,-4.568228,33.581856,1.4696692
18634,-4.568228,33.581856,1.4696692
18635,-4.568228,33.581856,1.4696692
18636,-4.568228,33.581856,1.4696692
18637,-4.568228,33.581856,1.4696692
18638,-4.568228,33.581856,1.4696692
18639,-4.568228,33.581856,1.4696692
18640,-4.568228,33.581856,1.4696692
18641,-4.568228,33.581856,1.4696692
18642,-4.568228,33.581856,1.4696692
18643,-4.568228,33.581856,1.4696692
18644,-4.568228,33.581856,1.4696692
18645,-4.568228,33.581856,1.4696692
18646,-4.568228,33.581856,1.4696692
18647,-4.568228,33.581856,1.4696692
18648,-4.568228,33.581856,1.4696692
18649,-4.568228,33.581856,1.4696692
18650,-4.568228,33.581856,1.4696692
18651,-4.568228,33.581856,1.4696692
18652,-4.568228,33.581856,1.4696692
18653,-4.568228,33.581856,1.4696692
18654,-4.568228,33.581856,1.4696692
18655,-4.568228,33.581856,1.4696692
18656,-4.568228,33.581856,1.4696692
18657,-4.568228,33.581856,1.4696692
18658,-4.568228,33.581856,1.4696692
18659,-4.568228,33.581856,1.4696692
18660,-4.568228,33.581856,1.4696692
18661,-4.568228,33.581856,1.4696692
18662,-4.568228,33.581856,1.4696692
18663,-4.568228,33.581856,1.4696692
18664,-4.568228,33.581856,1.4696692
18665,-4.568228,33.581856,1.4696692
18666,-4.568228,33.581856,1.4696692
18667,-4.568228,33.581856,1.4696692
18668,-4.568228,33.581856,1.4696692
18669,-4.568228,33.581856,1.4696692
18670,-4.568228,33.581856,1.4696692
18671,-4.568228,33.581856,1.4696692
18672,-4.568228,33.581856,1.4696692
18673,-4.568228,33.581856,1.4696692
18674,-4.568228,33.581856,1.4696692
18675,-4.568228,33.581856,1.4696692
18676,-4.568228,33.581856,1.4696692
18677,-4.568228,33.581856,1.4696692
18678,-4.568228,33.581856,1.4696692
18679,-4.568228,33.581856,1.4696692
18680,-4.568228,33.581856,1.4696692
18681,-4.568228,33.581856,1.4696692
18682,-4.568228,33.581856,1.4696692
18683,-4.568228,33.581856,1.4696692
18684,-4.568228,33.581856,1.4696692
18685,-4.568228,33.581856,1.4696692
18686,-4.568228,33.581856,1.4696692
18687,-4.568228,33.581856,1.4696692
18688,-4.568228,33.581856,1.4696692
18689,-4.568228,33.581856,1.4696692
18690,-4.568228,33.581856,1.4696692
18691,-4.568228,33.581856,1.4696692
18692,-4.568228,33.581856,1.4696692
18693,-4.568228,33.581856,1.4696692
18694,-4.568228,33.581856,1.4696692
18695,-4.568228,33.581856,1.4696692
18696,-4.568228,33.581856,1.4696692
18697,-4.568228,33.581856,1.4696692
18698,-4.568228,33.581856,1.4696692
18699,-4.568228,33.581856,1.4696692
18700,-4.568228,33.581856,1.4696692
18701,-4.568228,33.581856,1.4696692
18702,-4.568228,33.581856,1.4696692
18703,-4.568228,33.581856,1.4696692
18704,-4.568228,33.581856,1.4696692
18705,-4.568228,33.581856,1.4696692
18706,-4.568228,33.581856,1.4696692
18707,-4.568228,33.581856,1.4696692
18708,-4.568228,33.581856,1.4696692
18709,-4.568228,33.581856,1.4696692
18710,-4.568228,33.581856,1.4696692
18711,-4.568228,33.581856,1.4696692
18712,-4.568228,33.581856,1.4696692
18713,-4.568228,33.581856,1.4696692
18714,-4.568228,33.581856,1.4696692
18715,-4.568228,33.581856,1.4696692
18716,-4.568228,33.581856,1.4696692
18717,-4.568228,33.581856,1.4696692
18718,-4.568228,33.581856,1.4696692
18719,-4.568228,33.581856,1.4696692
18720,-4.568228,33.581856,1.4696692
18721,-4.568228,33.581856,1.4696692
18722,-4.568228,33.581856,1.4696692
18723,-4.568228,33.581856,1.4696692
18724,-4.568228,33.581856,1.4696692
18725,-4.568228,33.581856,1.4696692
18726,-4.568228,33.581856,1.4696692
18727,-4.568228,33.581856,1.4696692
18728,-4.568228,33.581856,1.4696692
18729,-4.568228,33.581856,1.4696692
18730,-4.568228,33.581856,1.4696692
18731,-4.568228,33.581856,1.4696692
18732,-4.568228,33.581856,1.4696692
18733,-4.568228,33.581856,1.4696692
18734,-4.568228,33.581856,1.4696692
18735,-4.568228,33.581856,1.4696692
18736,-4.568228,33.581856,1.4696692
18737,-4.568228,33.581856,1.4696692
18738,-4.568228,33.581856,1.4696692
18739,-4.568228,33.581856,1.4696692
18740,-4.568228,33.581856,1.4696692
18741,-4.568228,33.581856,1.4696692
18742,-4.568228,33.581856,1.4696692
18743,-4.568228,33.581856,1.4696692
18744,-4.568228,33.581856,1.4696692
18745,-4.568228,33.581856,1.4696692
18746,-4.568228,33.581856,1.4696692
18747,-4.568228,33.581856,1.4696692
18748,-4.568228,33.581856,1.4696692
18749,-4.568228,33.581856,1.4696692
18750,-4.568228,33.581856,1.4696692
18751,-4.568228,33.581856,1.4696692
18752,-4.568228,33.581856,1.4696692
18753,-4.568228,33.581856,1.4696692
18754,-4.568228,33.581856,1.4696692
18755,-4.568228,33.581856,1.4696692
18756,-4.568228,33.581856,1.4696692
18757,-4.568228,33.581856,1.4696692
18758,-4.568228,33.581856,1.4696692
18759,-4.568228,33.581856,1.4696692
18760,-4.568228,33.581856,1.4696692
18761,-4.568228,33.581856,1.4696692
18762,-4.568228,33.581856,1.4696692
18763,-4.568228,33.581856,1.4696692
18764,-4.568228,33.581856,1.4696692
18765,-4.568228,33.581856,1.4696692
18766,-4.568228,33.581856,1.4696692
18767,-4.568228,33.581856,1.4696692
18768,-4.568228,33.581856,1.4696692
18769,-4.568228,33.581856,1.4696692
18770,-4.568228,33.581856,1.4696692
18771,-4.568228,33.581856,1.4696692
18772,-4.568228,33.581856,1.4696692
18773,-4.568228,33.581856,1.4696692
18774,-4.568228,33.581856,1.4696692
18775,-4.568228,33.581856,1.4696692
18776,-4.568228,33.581856,1.4696692
18777,-4.568228,33.581856,1.4696692
18778,-4.568228,33.581856,1.4696692
18779,-4.568228,33.581856,1.4696692
18780,-4.568228,33.581856,1.4696692
18781,-4.568228,33.581856,1.4696692
18782,-4.568228,33.581856,1.4696692
18783,-4.568228,33.581856,1.4696692
18784,-4.568228,33.581856,1.4696692
18785,-4.568228,33.581856,1.4696692
18786,-4.568228,33.581856,1.4696692
18787,-4.568228,33.581856,1.4696692
18788,-4.568228,33.581856,1.4696692
18789,-4.568228,33.581856,1.4696692
18790,-4.568228,33.581856,1.4696692
18791,-4.568228,33.581856,1.4696692
18792,-4.568228,33.581856,1.4696692
18793,-4.568228,33.581856,1.4696692
18794,-4.568228,33.581856,1.4696692
18795,-4.568228,33.581856,1.4696692
18796,-4.568228,33.581856,1.4696692
18797,-4.568228,33.581856,1.4696692
18798,-4.568228,33.581856,1.4696692
18799,-4.568228,33.581856,1.4696692
18800,-4.568228,33.581856,1.4696692
18801,-4.568228,33.581856,1.4696692
18802,-4.568228,33.581856,1.4696692
18803,-4.568228,33.581856,1.4696692
18804,-4.568228,33.581856,1.4696692
18805,-4.568228,33.581856,1.4696692
18806,-4.568228,33.581856,1.4696692
18807,-4.568228,33.581856,1.4696692
18808,-4.568228,33.581856,1.4696692
18809,-4.568228,33.581856,1.4696692
18810,-4.568228,33.581856,1.4696692
18811,-4.568228,33.581856,1.4696692
18812,-4.568228,33.581856,1.4696692
18813,-4.568228,33.581856,1.4696692
18814,-4.568228,33.581856,1.4696692
18815,-4.568228,33.581856,1.4696692
18816,-4.568228,33.581856,1.4696692
18817,-4.568228,33.581856,1.4696692
18818,-4.568228,33.581856,1.4696692
18819,-4.568228,33.581856,1.4696692
18820,-4.568228,33.581856,1.4696692
18821,-4.568228,33.581856,1.4696692
18822,-4.568228,33.581856,1.4696692
18823,-4.568228,33.581856,1.4696692
18824,-4.568228,33.581856,1.4696692
18825,-4.568228,33.581856,1.4696692
18826,-4.568228,33.581856,1.4696692
18827,-4.568228,33.581856,1.4696692
18828,-4.568228,33.581856,1.4696692
18829,-4.568228,33.581856,1.4696692
18830,-4.568228,33.581856,1.4696692
18831,-4.568228,33.581856,1.4696692
18832,-4.568228,33.581856,1.4696692
18833,-4.568228,33.581856,1.4696692
18834,-4.568228,33.581856,1.4696692
18835,-4.568228,33.581856,1.4696692
18836,-4.568228,33.581856,1.4696692
18837,-4.568228,33.581856,1.4696692
18838,-4.568228,33.581856,1.4696692
18839,-4.568228,33.581856,1.4696692
18840,-4.568228,33.581856,1.4696692
18841,-4.568228,33.581856,1.4696692
18842,-4.568228,33.581856,1.4696692
18843,-4.568228,33.581856,1.4696692
18844,-4.568228,33.581856,1.4696692
18845,-4.568228,33.581856,1.4696692
18846,-4.568228,33.581856,1.4696692
18847,-4.568228,33.581856,1.4696692
18848,-4.568228,33.581856,1.4696692
18849,-4.568228,33.581856,1.4696692
18850,-4.568228,33.581856,1.4696692
18851,-4.568228,33.581856,1.4696692
18852,-4.568228,33.581856,1.4696692
18853,-4.568228,33.581856,1.4696692
18854,-4.568228,33.581856,1.4696692
18855,-4.568228,33.581856,1.4696692
18856,-4.568228,33.581856,1.4696692
18857,-4.568228,33.581856,1.4696692
18858,-4.568228,33.581856,1.4696692
18859,-4.568228,33.581856,1.4696692
18860,-4.568228,33.581856,1.4696692
18861,-4.568228,33.581856,1.4696692
18862,-4.568228,33.581856,1.4696692
18863,-4.568228,33.581856,1.4696692
18864,-4.568228,33.581856,1.4696692
18865,-4.568228,33.581856,1.4696692
18866,-4.568228,33.581856,1.4696692
18867,-4.568228,33.581856,1.4696692
18868,-4.568228,33.581856,1.4696692
18869,-4.568228,33.581856,1.4696692
18870,-4.568228,33.581856,1.4696692
18871,-4.568228,33.581856,1.4696692
18872,-4.568228,33.581856,1.4696692
18873,-4.568228,33.581856,1.4696692
18874,-4.568228,33.581856,1.4696692
18875,-4.568228,33.581856,1.4696692
18876,-4.568228,33.581856,1.4696692
18877,-4.568228,33.581856,1.4696692
18878,-4.568228,33.581856,1.4696692
18879,-4.568228,33.581856,1.4696692
18880,-4.568228,33.581856,1.4696692
18881,-4.568228,33.581856,1.4696692
18882,-4.568228,33.581856,1.4696692
18883,-4.568228,33.581856,1.4696692
18884,-4.568228,33.581856,1.4696692
18885,-4.568228,33.581856,1.4696692
18886,-4.568228,33.581856,1.4696692
18887,-4.568228,33.581856,1.4696692
18888,-4.568228,33.581856,1.4696692
18889,-4.568228,33.581856,1.4696692
18890,-4.568228,33.581856,1.4696692
18891,-4.568228,33.581856,1.4696692
18892,-4.568228,33.581856,1.4696692
18893,-4.568228,33.581856,1.4696692
18894,-4.568228,33.581856,1.4696692
18895,-4.568228,33.581856,1.4696692
18896,-4.568228,33.581856,1.4696692
18897,-4.568228,33.581856,1.4696692
18898,-4.568228,33.581856,1.4696692
18899,-4.568228,33.581856,1.4696692
18900,-4.568228,33.581856,1.4696692
18901,-4.568228,33.581856,1.4696692
18902,-4.568228,33.581856,1.4696692
18903,-4.568228,33.581856,1.4696692
18904,-4.568228,33.581856,1.4696692
18905,-4.568228,33.581856,1.4696692
18906,-4.568228,33.581856,1.4696692
18907,-4.568228,33.581856,1.4696692
18908,-4.568228,33.581856,1.4696692
18909,-4.568228,33.581856,1.4696692
18910,-4.568228,33.581856,1.4696692
18911,-4.568228,33.581856,1.4696692
18912,-4.568228,33.581856,1.4696692
18913,-4.568228,33.581856,1.4696692
18914,-4.568228,33.581856,1.4696692
18915,-4.568228,33.581856,1.4696692
18916,-4.568228,33.581856,1.4696692
18917,-4.568228,33.581856,1.4696692
18918,-4.568228,33.581856,1.4696692
18919,-4.568228,33.581856,1.4696692
18920,-4.568228,33.581856,1.4696692
18921,-4.568228,33.581856,1.4696692
18922,-4.568228,33.581856,1.4696692
18923,-4.568228,33.581856,1.4696692
18924,-4.568228,33.581856,1.4696692
18925,-4.568228,33.581856,1.4696692
18926,-4.568228,33.581856,1.4696692
18927,-4.568228,33.581856,1.4696692
18928,-4.568228,33.581856,1.4696692
18929,-4.568228,33.581856,1.4696692
18930,-4.568228,33.581856,1.4696692
18931,-4.568228,33.581856,1.4696692
18932,-4.568228,33.581856,1.4696692
18933,-4.568228,33.581856,1.4696692
18934,-4.568228,33.581856,1.4696692
18935,-4.568228,33.581856,1.4696692
18936,-4.568228,33.581856,1.4696692
18937,-4.568228,33.581856,1.4696692
18938,-4.568228,33.581856,1.4696692
18939,-4.568228,33.581856,1.4696692
18940,-4.568228,33.581856,1.4696692
18941,-4.568228,33.581856,1.4696692
18942,-4.568228,33.581856,1.4696692
18943,-4.568228,33.581856,1.4696692
18944,-4.568228,33.581856,1.4696692
18945,-4.568228,33.581856,1.4696692
18946,-4.568228,33.581856,1.4696692
18947,-4.568228,33.581856,1.4696692
18948,-4.568228,33.581856,1.4696692
18949,-4.568228,33.581856,1.4696692
18950,-4.568228,33.581856,1.4696692
18951,-4.568228,33.581856,1.4696692
18952,-4.568228,33.581856,1.4696692
18953,-4.568228,33.581856,1.4696692
18954,-4.568228,33.581856,1.4696692
18955,-4.568228,33.581856,1.4696692
18956,-4.568228,33.581856,1.4696692
18957,-4.568228,33.581856,1.4696692
18958,-4.568228,33.581856,1.4696692
18959,-4.568228,33.581856,1.4696692
18960,-4.568228,33.581856,1.4696692
18961,-4.568228,33.581856,1.4696692
18962,-4.568228,33.581856,1.4696692
18963,-4.568228,33.581856,1.4696692
18964,-4.568228,33.581856,1.4696692
18965,-4.568228,33.581856,1.4696692
18966,-4.568228,33.581856,1.4696692
18967,-4.568228,33.581856,1.4696692
18968,-4.568228,33.581856,1.4696692
18969,-4.568228,33.581856,1.4696692
18970,-4.568228,33.581856,1.4696692
18971,-4.568228,33.581856,1.4696692
18972,-4.568228,33.581856,1.4696692
18973,-4.568228,33.581856,1.4696692
18974,-4.568228,33.581856,1.4696692
18975,-4.568228,33.581856,1.4696692
18976,-4.568228,33.581856,1.4696692
18977,-4.568228,33.581856,1.4696692
18978,-4.568228,33.581856,1.4696692
18979,-4.568228,33.581856,1.4696692
18980,-4.568228,33.581856,1.4696692
18981,-4.568228,33.581856,1.4696692
18982,-4.568228,33.581856,1.4696692
18983,-4.568228,33.581856,1.4696692
18984,-4.568228,33.581856,1.4696692
18985,-4.568228,33.581856,1.4696692
18986,-4.568228,33.581856,1.4696692
18987,-4.568228,33.581856,1.4696692
18988,-4.568228,33.581856,1.4696692
18989,-4.568228,33.581856,1.4696692
18990,-4.568228,33.581856,1.4696692
18991,-4.568228,33.581856,1.4696692
18992,-4.568228,33.581856,1.4696692
18993,-4.568228,33.581856,1.4696692
18994,-4.568228,33.581856,1.4696692
18995,-4.568228,33.581856,1.4696692
18996,-4.568228,33.581856,1.4696692
18997,-4.568228,33.581856,1.4696692
18998,-4.568228,33.581856,1.4696692
18999,-4.568228,33.581856,1.4696692
19000,-4.568228,33.581856,1.4696692
19001,-4.568228,33.581856,1.4696692
19002,-4.568228,33.581856,1.4696692
19003,-4.568228,33.581856,1.4696692
19004,-4.568228,33.581856,1.4696692
19005,-4.568228,33.581856,1.4696692
19006,-4.568228,33.581856,1.4696692
19007,-4.568228,33.581856,1.4696692
19008,-4.568228,33.581856,1.4696692
19009,-4.568228,33.581856,1.4696692
19010,-4.568228,33.581856,1.4696692
19011,-4.568228,33.581856,1.4696692
19012,-4.568228,33.581856,1.4696692
19013,-4.568228,33.581856,1.4696692
19014,-4.568228,33.581856,1.4696692
19015,-4.568228,33.581856,1.4696692
19016,-4.568228,33.581856,1.4696692
19017,-4.568228,33.581856,1.4696692
19018,-4.568228,33.581856,1.4696692
19019,-4.568228,33.581856,1.4696692
19020,-4.568228,33.581856,1.4696692
19021,-4.568228,33.581856,1.4696692
19022,-4.568228,33.581856,1.4696692
19023,-4.568228,33.581856,1.4696692
19024,-4.568228,33.581856,1.4696692
19025,-4.568228,33.581856,1.4696692
19026,-4.568228,33.581856,1.4696692
19027,-4.568228,33.581856,1.4696692
19028,-4.568228,33.581856,1.4696692
19029,-4.568228,33.581856,1.4696692
19030,-4.568228,33.581856,1.4696692
19031,-4.568228,33.581856,1.4696692
19032,-4.568228,33.581856,1.4696692
19033,-4.568228,33.581856,1.4696692
19034,-4.568228,33.581856,1.4696692
19035,-4.568228,33.581856,1.4696692
19036,-4.568228,33.581856,1.4696692
19037,-4.568228,33.581856,1.4696692
19038,-4.568228,33.581856,1.4696692
19039,-4.568228,33.581856,1.4696692
19040,-4.568228,33.581856,1.4696692
19041,-4.568228,33.581856,1.4696692
19042,-4.568228,33.581856,1.4696692
19043,-4.568228,33.581856,1.4696692
19044,-4.568228,33.581856,1.4696692
19045,-4.568228,33.581856,1.4696692
19046,-4.568228,33.581856,1.4696692
19047,-4.568228,33.581856,1.4696692
19048,-4.568228,33.581856,1.4696692
19049,-4.568228,33.581856,1.4696692
19050,-4.568228,33.581856,1.4696692
19051,-4.568228,33.581856,1.4696692
19052,-4.568228,33.581856,1.4696692
19053,-4.568228,33.581856,1.4696692
19054,-4.568228,33.581856,1.4696692
19055,-4.568228,33.581856,1.4696692
19056,-4.568228,33.581856,1.4696692
19057,-4.568228,33.581856,1.4696692
19058,-4.568228,33.581856,1.4696692
19059,-4.568228,33.581856,1.4696692
19060,-4.568228,33.581856,1.4696692
19061,-4.568228,33.581856,1.4696692
19062,-4.568228,33.581856,1.4696692
19063,-4.568228,33.581856,1.4696692
19064,-4.568228,33.581856,1.4696692
19065,-4.568228,33.581856,1.4696692
19066,-4.568228,33.581856,1.4696692
19067,-4.568228,33.581856,1.4696692
19068,-4.568228,33.581856,1.4696692
19069,-4.568228,33.581856,1.4696692
19070,-4.568228,33.581856,1.4696692
19071,-4.568228,33.581856,1.4696692
19072,-4.568228,33.581856,1.4696692
19073,-4.568228,33.581856,1.4696692
19074,-4.568228,33.581856,1.4696692
19075,-4.568228,33.581856,1.4696692
19076,-4.568228,33.581856,1.4696692
19077,-4.568228,33.581856,1.4696692
19078,-4.568228,33.581856,1.4696692
19079,-4.568228,33.581856,1.4696692
19080,-4.568228,33.581856,1.4696692
19081,-4.568228,33.581856,1.4696692
19082,-4.568228,33.581856,1.4696692
19083,-4.568228,33.581856,1.4696692
19084,-4.568228,33.581856,1.4696692
19085,-4.568228,33.581856,1.4696692
19086,-4.568228,33.581856,1.4696692
19087,-4.568228,33.581856,1.4696692
19088,-4.568228,33.581856,1.4696692
19089,-4.568228,33.581856,1.4696692
19090,-4.568228,33.581856,1.4696692
19091,-4.568228,33.581856,1.4696692
19092,-4.568228,33.581856,1.4696692
19093,-4.568228,33.581856,1.4696692
19094,-4.568228,33.581856,1.4696692
19095,-4.568228,33.581856,1.4696692
19096,-4.568228,33.581856,1.4696692
19097,-4.568228,33.581856,1.4696692
19098,-4.568228,33.581856,1.4696692
19099,-4.568228,33.581856,1.4696692
19100,-4.568228,33.581856,1.4696692
19101,-4.568228,33.581856,1.4696692
19102,-4.568228,33.581856,1.4696692
19103,-4.568228,33.581856,1.4696692
19104,-4.568228,33.581856,1.4696692
19105,-4.568228,33.581856,1.4696692
19106,-4.568228,33.581856,1.4696692
19107,-4.568228,33.581856,1.4696692
19108,-4.568228,33.581856,1.4696692
19109,-4.568228,33.581856,1.4696692
19110,-4.568228,33.581856,1.4696692
19111,-4.568228,33.581856,1.4696692
19112,-4.568228,33.581856,1.4696692
19113,-4.568228,33.581856,1.4696692
19114,-4.568228,33.581856,1.4696692
19115,-4.568228,33.581856,1.4696692
19116,-4.568228,33.581856,1.4696692
19117,-4.568228,33.581856,1.4696692
19118,-4.568228,33.581856,1.4696692
19119,-4.568228,33.581856,1.4696692
19120,-4.568228,33.581856,1.4696692
19121,-4.568228,33.581856,1.4696692
19122,-4.568228,33.581856,1.4696692
19123,-4.568228,33.581856,1.4696692
19124,-4.568228,33.581856,1.4696692
19125,-4.568228,33.581856,1.4696692
19126,-4.568228,33.581856,1.4696692
19127,-4.568228,33.581856,1.4696692
19128,-4.568228,33.581856,1.4696692
19129,-4.568228,33.581856,1.4696692
19130,-4.568228,33.581856,1.4696692
19131,-4.568228,33.581856,1.4696692
19132,-4.568228,33.581856,1.4696692
19133,-4.568228,33.581856,1.4696692
19134,-4.568228,33.581856,1.4696692
19135,-4.568228,33.581856,1.4696692
19136,-4.568228,33.581856,1.4696692
19137,-4.568228,33.581856,1.4696692
19138,-4.568228,33.581856,1.4696692
19139,-4.568228,33.581856,1.4696692
19140,-4.568228,33.581856,1.4696692
19141,-4.568228,33.581856,1.4696692
19142,-4.568228,33.581856,1.4696692
19143,-4.568228,33.581856,1.4696692
19144,-4.568228,33.581856,1.4696692
19145,-4.568228,33.581856,1.4696692
19146,-4.568228,33.581856,1.4696692
19147,-4.568228,33.581856,1.4696692
19148,-4.568228,33.581856,1.4696692
19149,-4.568228,33.581856,1.4696692
19150,-4.568228,33.581856,1.4696692
19151,-4.568228,33.581856,1.4696692
19152,-4.568228,33.581856,1.4696692
19153,-4.568228,33.581856,1.4696692
19154,-4.568228,33.581856,1.4696692
19155,-4.568228,33.581856,1.4696692
19156,-4.568228,33.581856,1.4696692
19157,-4.568228,33.581856,1.4696692
19158,-4.568228,33.581856,1.4696692
19159,-4.568228,33.581856,1.4696692
19160,-4.568228,33.581856,1.4696692
19161,-4.568228,33.581856,1.4696692
19162,-4.568228,33.581856,1.4696692
19163,-4.568228,33.581856,1.4696692
19164,-4.568228,33.581856,1.4696692
19165,-4.568228,33.581856,1.4696692
19166,-4.568228,33.581856,1.4696692
19167,-4.568228,33.581856,1.4696692
19168,-4.568228,33.581856,1.4696692
19169,-4.568228,33.581856,1.4696692
19170,-4.568228,33.581856,1.4696692
19171,-4.568228,33.581856,1.4696692
19172,-4.568228,33.581856,1.4696692
19173,-4.568228,33.581856,1.4696692
19174,-4.568228,33.581856,1.4696692
19175,-4.568228,33.581856,1.4696692
19176,-4.568228,33.581856,1.4696692
19177,-4.568228,33.581856,1.4696692
19178,-4.568228,33.581856,1.4696692
19179,-4.568228,33.581856,1.4696692
19180,-4.568228,33.581856,1.4696692
19181,-4.568228,33.581856,1.4696692
19182,-4.568228,33.581856,1.4696692
19183,-4.568228,33.581856,1.4696692
19184,-4.568228,33.581856,1.4696692
19185,-4.568228,33.581856,1.4696692
19186,-4.568228,33.581856,1.4696692
19187,-4.568228,33.581856,1.4696692
19188,-4.568228,33.581856,1.4696692
19189,-4.568228,33.581856,1.4696692
19190,-4.568228,33.581856,1.4696692
19191,-4.568228,33.581856,1.4696692
19192,-4.568228,33.581856,1.4696692
19193,-4.568228,33.581856,1.4696692
19194,-4.568228,33.581856,1.4696692
19195,-4.568228,33.581856,1.4696692
19196,-4.568228,33.581856,1.4696692
19197,-4.568228,33.581856,1.4696692
19198,-4.568228,33.581856,1.4696692
19199,-4.568228,33.581856,1.4696692
19200,-4.568228,33.581856,1.4696692
19201,-4.568228,33.581856,1.4696692
19202,-4.568228,33.581856,1.4696692
19203,-4.568228,33.581856,1.4696692
19204,-4.568228,33.581856,1.4696692
19205,-4.568228,33.581856,1.4696692
19206,-4.568228,33.581856,1.4696692
19207,-4.568228,33.581856,1.4696692
19208,-4.568228,33.581856,1.4696692
19209,-4.568228,33.581856,1.4696692
19210,-4.568228,33.581856,1.4696692
19211,-4.568228,33.581856,1.4696692
19212,-4.568228,33.581856,1.4696692
19213,-4.568228,33.581856,1.4696692
19214,-4.568228,33.581856,1.4696692
19215,-4.568228,33.581856,1.4696692
19216,-4.568228,33.581856,1.4696692
19217,-4.568228,33.581856,1.4696692
19218,-4.568228,33.581856,1.4696692
19219,-4.568228,33.581856,1.4696692
19220,-4.568228,33.581856,1.4696692
19221,-4.568228,33.581856,1.4696692
19222,-4.568228,33.581856,1.4696692
19223,-4.568228,33.581856,1.4696692
19224,-4.568228,33.581856,1.4696692
19225,-4.568228,33.581856,1.4696692
19226,-4.568228,33.581856,1.4696692
19227,-4.568228,33.581856,1.4696692
19228,-4.568228,33.581856,1.4696692
19229,-4.568228,33.581856,1.4696692
19230,-4.568228,33.581856,1.4696692
19231,-4.568228,33.581856,1.4696692
19232,-4.568228,33.581856,1.4696692
19233,-4.568228,33.581856,1.4696692
19234,-4.568228,33.581856,1.4696692
19235,-4.568228,33.581856,1.4696692
19236,-4.568228,33.581856,1.4696692
19237,-4.568228,33.581856,1.4696692
19238,-4.568228,33.581856,1.4696692
19239,-4.568228,33.581856,1.4696692
19240,-4.568228,33.581856,1.4696692
19241,-4.568228,33.581856,1.4696692
19242,-4.568228,33.581856,1.4696692
19243,-4.568228,33.581856,1.4696692
19244,-4.568228,33.581856,1.4696692
19245,-4.568228,33.581856,1.4696692
19246,-4.568228,33.581856,1.4696692
19247,-4.568228,33.581856,1.4696692
19248,-4.568228,33.581856,1.4696692
19249,-4.568228,33.581856,1.4696692
19250,-4.568228,33.581856,1.4696692
19251,-4.568228,33.581856,1.4696692
19252,-4.568228,33.581856,1.4696692
19253,-4.568228,33.581856,1.4696692
19254,-4.568228,33.581856,1.4696692
19255,-4.568228,33.581856,1.4696692
19256,-4.568228,33.581856,1.4696692
19257,-4.568228,33.581856,1.4696692
19258,-4.568228,33.581856,1.4696692
19259,-4.568228,33.581856,1.4696692
19260,-4.568228,33.581856,1.4696692
19261,-4.568228,33.581856,1.4696692
19262,-4.568228,33.581856,1.4696692
19263,-4.568228,33.581856,1.4696692
19264,-4.568228,33.581856,1.4696692
19265,-4.568228,33.581856,1.4696692
19266,-4.568228,33.581856,1.4696692
19267,-4.568228,33.581856,1.4696692
19268,-4.568228,33.581856,1.4696692
19269,-4.568228,33.581856,1.4696692
19270,-4.568228,33.581856,1.4696692
